date,axis_Equity_US,axis_Equity_ExUS,axis_Rates,axis_Credit,axis_USD,axis_Commodities,axis_Metals,axis_Miners,axis_Vol,axis_Sector_Tech,axis_Sector_Fin,axis_Sector_Health,axis_Sector_ConsDisc,axis_Sector_ConsStap,axis_Sector_Ind,axis_Sector_Energy,axis_Sector_Materials,axis_Sector_Utilities,axis_Sector_Comm,axis_Sector_RealEstate,axis_MegaCap_AI,axis_Semis,axis_Software_Cloud,axis_DataCenter_Infra,axis_Cyber,axis_Defense,axis_Space,axis_Robotics,axis_Grid_Power,axis_Quantum,axis_Crypto,axis_Nuclear_Uranium,axis_Critical_Minerals,axis_Clean_Solar,axis_Clean_Wind,axis_Clean_Broad,axis_Genomics_Bio,axis_Drones_Autonomy
2025-10-02,7.447479246237112e-06,-1.5798120054095832e-05,2.457330878352761e-05,-3.345685596810205e-05,2.8532985839079208e-05,3.3611139351406066e-05,-1.0376745738035907e-05,6.345496768062299e-07,-1.1162142614319838e-05,4.865466111334436e-06,-2.903294598924919e-06,8.961812122649104e-06,-2.844882014528058e-06,-2.0965401049313076e-05,1.326825840337369e-05,-3.254898892535519e-06,7.421665475625675e-06,-5.0428659384026375e-06,-4.013537345976463e-06,8.375204916858284e-06,-1.4756092441668068e-05,1.0825786615250391e-05,-1.4867835104435497e-06,2.77469031817414e-05,1.816597715804894e-06,9.347359690147227e-06,-1.4767038794440014e-05,-4.744530678875795e-06,2.5422431084916028e-06,0.00018909499475513528,-3.984081467767727e-05,-0.00012035496641508246,-5.929421198440019e-05,-1.823469682608163e-06,-1.3546209433253936e-05,4.533098411379522e-07,1.081098354363068e-05,-9.89718654555008e-06
2025-10-03,8.846372784151658e-06,-1.529360225438004e-05,2.2223648544350717e-05,-3.379201151656967e-05,2.9438585968518318e-05,2.7431818407877928e-05,-2.04392068216656e-05,-1.4354252162217063e-06,-1.0636797303574479e-05,6.291281236957418e-06,-3.906866877516619e-06,6.712575985753267e-06,-2.998213940147798e-06,-1.978601574910659e-05,1.2026482196362103e-05,-4.26371250395921e-06,7.22213405175236e-06,-5.004856476904601e-06,-5.206315749812204e-06,7.385033982306407e-06,-4.9289591165704454e-06,1.4724601469870383e-05,-2.711773234771407e-06,2.218637806901691e-05,1.0465780944981244e-06,6.3013975410626176e-06,-9.182137779087646e-06,-4.637305449154811e-06,1.8535965204591196e-06,0.00017162140745742915,-3.423592726886936e-05,-0.0001135048637658906,-5.6465513438702926e-05,9.189793994140485e-07,-1.1226420880426753e-05,6.454370250681202e-06,1.769890325826285e-05,-1.0728219875388746e-05
2025-10-04,9.856912450310562e-06,-1.3875397640315686e-05,1.959470268670269e-05,-3.349304070080872e-05,2.8937458732153166e-05,2.0700573956700206e-05,-2.9524474677430995e-05,-3.3265350057802584e-06,-9.668813376724864e-06,7.439642736667316e-06,-4.612859464586363e-06,4.564477448028674e-06,-3.2732853160986676e-06,-1.7743587265065217e-05,1.0560805018340926e-05,-5.122159828485647e-06,7.019833009966555e-06,-4.424904206131249e-06,-5.726053202861792e-06,6.387562095105531e-06,4.698982798946771e-06,1.8819593229973524e-05,-4.039612737428727e-06,1.6559606663375746e-05,-1.6783880623271524e-07,3.3293459021607197e-06,-2.064661084476392e-06,-4.3118116400346375e-06,1.085608283195911e-06,0.00014915371143307517,-2.7405585361375636e-05,-0.00010352611668108191,-5.3855181846191634e-05,3.2363310825920173e-06,-8.66371257360579e-06,1.1968702813903857e-05,2.209524937439638e-05,-1.1183468300878688e-05
2025-10-05,1.074168092022975e-05,-1.2058262707981393e-05,1.6518949499487776e-05,-3.2447502522006025e-05,2.743459515105099e-05,1.3162932954518757e-05,-3.828881453586172e-05,-5.292222505519892e-06,-8.299447135494362e-06,8.40670297294096e-06,-5.130877317243756e-06,2.4992953767768564e-06,-3.3832205550565053e-06,-1.5112769673166345e-05,8.86223757116158e-06,-5.890961372890216e-06,6.826773191063975e-06,-3.877885262975705e-06,-5.996640719812321e-06,5.207002497886142e-06,1.4193586417717999e-05,2.243789757277562e-05,-5.157965355099998e-06,1.0378463132509813e-05,-1.3324681317807775e-06,1.06732263314734e-07,5.176930061286857e-06,-3.83142985375913e-06,4.4453410484277585e-07,0.00012248322142632435,-1.9903766399553533e-05,-9.015269905081749e-05,-5.026780797650032e-05,5.2205351795525425e-06,-5.95987746749399e-06,1.697012264807733e-05,2.6537936845568875e-05,-1.1225511244076336e-05
2025-10-06,1.1204973365262897e-05,-9.933664996326488e-06,1.3273364017503945e-05,-2.9206595813535676e-05,2.543987304957553e-05,6.404584623174934e-06,-4.60511716688502e-05,-6.238515252893519e-06,-8.037810892597784e-06,9.000637929422847e-06,-5.6034145698121956e-06,-7.236333201776437e-07,-3.270672735281107e-06,-1.2361767994730857e-05,7.266593390818129e-06,-6.6745332466813346e-06,5.129770340536044e-06,-1.6534769192813023e-06,-6.035667689756457e-06,5.556489170402189e-06,2.2598017145764835e-05,2.6718852677287092e-05,-6.092640618923533e-06,7.32244506936492e-06,-2.177919405076853e-06,-1.2407130737065878e-06,1.3232938337746636e-05,-3.5123239847347287e-06,-5.224482402697672e-07,9.081300737649168e-05,-1.4124191430903327e-05,-7.935354727906179e-05,-4.5669195580670026e-05,6.879314311216528e-06,-2.9276949253202247e-06,2.1655164721248152e-05,2.9653866715249482e-05,-1.073829260247203e-05
2025-10-07,1.2027225145635642e-05,-7.0607509533913755e-06,1.1036168869125176e-05,-1.7106598198898726e-05,2.5815197410027337e-05,-4.618009642300934e-06,-5.7647616559409145e-05,-8.810311578920464e-06,-9.210911877346119e-06,8.512226601681113e-06,-2.3440411453179265e-08,5.744495238766984e-06,8.940868520820418e-07,2.0938173057561367e-06,6.0312682607423175e-06,-6.466290708938883e-06,5.985836417929691e-06,-3.84074026107807e-06,-2.1985119427233887e-06,9.438958542870696e-06,3.6814191059530756e-05,2.806133628633548e-05,-2.7631212630890367e-06,4.552940946693152e-06,-1.2459456905232569e-06,-3.2499179797285696e-06,1.278905433823658e-05,-5.570721389016172e-06,1.2481596318251368e-05,4.711007560618477e-05,-1.2154947258381261e-05,-0.00010012666486262215,-4.013833938211904e-05,1.094593472066601e-05,-2.506934239860562e-06,2.713884445001625e-05,3.157320146685943e-05,-1.4306681637587118e-05
2025-10-08,1.0462977993340377e-05,-5.332861985936639e-06,6.993276226013747e-06,-5.795831125957555e-06,2.4000602842869015e-05,-1.822193880222512e-05,-6.849399370713448e-05,-9.196557006955413e-06,-1.0541057383039953e-05,7.834352867915202e-06,4.101586733998736e-06,1.1467506018504908e-05,4.316021521682447e-06,1.567632025695212e-05,4.609412333380438e-06,-6.615721911782273e-06,6.283930697117031e-06,-5.227861920010516e-06,4.538775141758966e-07,1.38093948809622e-05,5.073965907360023e-05,2.596639814408852e-05,2.936779463011298e-06,3.3558904388846604e-06,1.2250293657028457e-06,-5.77275850031461e-06,8.996294569993882e-06,-8.521294385950338e-06,2.1903357886511452e-05,2.7334956442647527e-05,-9.691825261474901e-06,-0.00012234964831267422,-3.330655373087158e-05,1.4985010028470743e-05,-2.0290965942745152e-06,3.2214724003172065e-05,3.1044525183516125e-05,-1.961488385790372e-05
2025-10-09,7.934783222010587e-06,-4.724523273215282e-06,1.4338087683948687e-06,2.3687122424856248e-06,2.327090071424811e-05,-3.298601291374199e-05,-7.007657196506087e-05,-9.349547496647172e-06,-1.2007440468875946e-05,7.135959764202863e-06,6.360315015702473e-06,1.5995793573936214e-05,6.1523749401557786e-06,2.581503127736379e-05,3.045966668838152e-06,-8.103273223300133e-06,5.586648889767707e-06,-6.250986811294798e-06,1.510036065631004e-06,1.6476121987945237e-05,6.193215346475572e-05,2.3148366085558168e-05,8.964189733368549e-06,2.1256945077326173e-06,3.4127689415893995e-06,-7.313791933335728e-06,6.995715802257741e-06,-1.0833706706494932e-05,3.122906478175399e-05,4.158759489376284e-06,-4.758378835513609e-06,-0.0001370863806509947,-2.6647256538435468e-05,1.9127644303023313e-05,-1.520226929818115e-06,3.689995211185659e-05,3.2481340266303635e-05,-2.1904004871522096e-05
2025-10-10,5.57539391817994e-06,-5.447436732400462e-06,8.628765069779919e-07,8.230942224560548e-06,2.359440589877469e-05,-3.480585382939698e-05,-6.807308608828794e-05,-1.0396920028814179e-05,-1.3138214768422476e-05,6.807770105217158e-06,8.112301913777491e-06,1.892409453959363e-05,8.006447417556604e-06,3.218479789201974e-05,9.775209899264958e-07,-8.59378725597838e-06,4.22451922600602e-06,-7.686817976380556e-06,2.7979238527949197e-06,1.713903791637164e-05,8.51390408441188e-05,2.0277546955325536e-05,1.5493943189355766e-05,-1.684307151843058e-06,5.450455297255318e-06,-9.610635394896197e-06,4.171102070492246e-06,-1.2475757649454976e-05,3.944986329962102e-05,-1.8332109740977217e-05,3.3644095020447147e-06,-0.00015921962737298532,-1.9692308339724532e-05,2.0389192713959984e-05,-2.3107151506256806e-06,3.8317804051574507e-05,2.45824497576965e-05,-2.2606262603004446e-05
2025-10-11,8.271945962354412e-07,-5.814543644055117e-06,-2.5195978717385234e-06,8.763251108001206e-06,2.691974193061883e-05,-2.7195416009642306e-05,-7.087084387424668e-05,-1.2230525515888167e-05,-1.4213874186846264e-05,5.57290143962178e-06,9.363121395479835e-06,2.1599669333394476e-05,9.022503479915885e-06,3.530040654851253e-05,-1.9364579200077955e-06,-7.3330763378463386e-06,1.964013972670275e-06,-1.0223730533913116e-05,3.4122681113035524e-06,1.6580840827505563e-05,0.0001082578773889399,1.9603936921612415e-05,1.961631015826366e-05,-7.634441162507453e-06,7.153566706767608e-06,-1.159218936574884e-05,5.687864886312423e-06,-1.5141853764512832e-05,4.309618249570533e-05,-3.706232246771484e-05,2.2376225732284844e-05,-0.0001917995211761217,-5.930518398933165e-06,2.394833209431415e-05,-2.8979152724460443e-06,4.0188133942961935e-05,1.5519246809985584e-05,-2.0376762378229458e-05
2025-10-12,-3.780997316412011e-06,-5.990556070779411e-06,-5.7615193858550596e-06,9.717532560792383e-06,2.944024609965771e-05,-1.9396133198083292e-05,-7.120666634287065e-05,-1.365187273887705e-05,-1.4871951411617904e-05,4.260599049894695e-06,1.0373581069106518e-05,2.343744782433749e-05,9.84875850674744e-06,3.777336019664424e-05,-4.850737461511528e-06,-5.971173179346333e-06,-4.95280353214658e-07,-1.228984777706536e-05,3.942810522887045e-06,1.554599967133853e-05,0.0001278904235569927,1.8318965875863438e-05,2.3139480125884586e-05,-1.3327940604371497e-05,8.653877359085936e-06,-1.3265139502793275e-05,6.67614020149242e-06,-1.7274340261461674e-05,4.575558461299686e-05,-5.6072017340320024e-05,4.0755580190716094e-05,-0.0002179682001117222,7.852137039835431e-06,2.6921712493368465e-05,-3.259736597016355e-06,4.1217669712979716e-05,5.72350717688587e-06,-1.7811304194178797e-05
2025-10-13,-8.798461136585285e-06,-6.590941701346419e-06,-9.157891524865864e-06,9.640615888517134e-06,3.1059821651296726e-05,-1.0063428916603262e-05,-6.823845428967309e-05,-1.429176700340806e-05,-1.581633090902051e-05,2.4976660890495806e-06,1.1257528859766538e-05,2.55236723827935e-05,1.0223452639516275e-05,3.830540285013667e-05,-6.87058150920498e-06,-3.2104874910209506e-06,-7.883794827487375e-07,-1.3939720591130687e-05,3.690782086385744e-06,1.529895332477054e-05,0.000139686666470457,1.4677585464088626e-05,2.5206740745723355e-05,-1.915325547641632e-05,9.21108577142506e-06,-1.4401034223403814e-05,8.437292518374604e-06,-2.00593203274529e-05,4.786072359398192e-05,-6.425951897078183e-05,5.224474610083986e-05,-0.00023878234926037894,2.2766527194464247e-05,2.908033711395411e-05,-3.620644095858116e-06,4.084930805071505e-05,-6.0095915074797356e-06,-1.3466750378875958e-05
2025-10-14,-1.5616549008696205e-05,-8.262566833945536e-06,-1.4735482263572147e-05,1.0599980506694872e-05,3.5124582981575054e-05,1.3264059353995899e-06,-5.2009654877205953e-05,-1.0834309868307723e-05,-1.664421129960892e-05,-1.5378269323905905e-07,1.1092864341380448e-05,2.6594514180448934e-05,1.004901919384218e-05,3.6610874980684414e-05,-9.97476873231947e-06,-9.381914531187174e-07,-1.05630079045386e-06,-1.4721650538547747e-05,3.036312536326572e-06,1.3412690225184614e-05,0.0001450436287351768,8.83919227014015e-06,2.3430835279636508e-05,-2.668028143056454e-05,7.70743680010966e-06,-1.6448702379560396e-05,6.804907148103658e-06,-2.3290826513310713e-05,4.678106364960696e-05,-5.899642264446344e-05,6.150017097288573e-05,-0.00024297134930476768,3.821610165530556e-05,3.0362239499770664e-05,-3.82114773403507e-06,3.9665800732737075e-05,-2.8776587857375988e-05,-1.0265835401913627e-05
2025-10-15,-2.0436856955862827e-05,-9.337919522829336e-06,-1.5653176311871137e-05,8.742374959703274e-06,4.014196020603854e-05,7.760735107993103e-06,-3.937635156123334e-05,-7.180396806948003e-06,-1.7354552428442445e-05,-2.1612286516919145e-06,1.0997026044236983e-05,2.8025550417541176e-05,9.710755067555652e-06,3.5730859785689325e-05,-1.1745489324861902e-05,4.900388083811574e-07,-1.0055455550271772e-06,-1.5699903109202906e-05,2.5924839299348124e-06,1.1610065179354985e-05,0.00014536327172368638,7.236450453826976e-06,2.339406080694822e-05,-3.1661928318941216e-05,6.553231420114402e-06,-1.539233671624226e-05,5.144220708098432e-06,-2.4797793944049213e-05,4.6987637869378e-05,-5.448040359861543e-05,6.91917346897005e-05,-0.00024166017403366423,4.262981245469243e-05,2.9820537000889437e-05,-5.120502665320349e-06,3.7142441234684455e-05,-4.7840850102699595e-05,-8.359838260943527e-06
2025-10-16,-2.4256118444632794e-05,-9.893783145153034e-06,-1.6877368392841936e-05,6.279285869900309e-06,4.297456764106288e-05,1.474696339008254e-05,-3.100863645515274e-05,-4.410574120212177e-06,-1.7410240071920505e-05,-3.8111604308005815e-06,1.05602145378602e-05,2.861917901913029e-05,1.0186714698868682e-05,3.430388781045777e-05,-1.3271651463965361e-05,1.1945864064401804e-06,-1.2387351173957794e-06,-1.5099423463597711e-05,3.686010689954285e-06,1.0925674517154402e-05,0.0001562554943411933,6.119371526900746e-06,2.2385782910475297e-05,-3.199236962779505e-05,4.759454971675049e-06,-1.7630513575770872e-05,3.116204499688403e-06,-2.5781303255258767e-05,4.672464721426318e-05,-5.145844876996825e-05,7.461267023542869e-05,-0.00023856604803194735,4.328339080664288e-05,2.8745469777748064e-05,-6.277461172167217e-06,3.369976892426203e-05,-6.412960836003786e-05,-1.0065895890567841e-05
2025-10-17,-2.7651664816409992e-05,-1.2376120417415405e-05,-1.7909629452081343e-05,3.0362584248261007e-06,4.442209650109076e-05,2.2177570774976292e-05,-2.965962362595183e-05,-3.518337968728632e-06,-1.844406502276542e-05,-5.8121811912457404e-06,9.516617882456212e-06,2.9502743958638665e-05,1.0374005054677308e-05,3.267381273381579e-05,-1.4406415651588092e-05,2.447052571069198e-06,-1.4847053146285899e-06,-1.3927948801267407e-05,4.765787352168214e-06,1.0203547711222983e-05,0.00016190594165862304,2.5639187693041584e-06,2.108933841594312e-05,-3.0118689804997223e-05,4.1282757575380505e-06,-1.896962354280536e-05,2.195585874264324e-06,-2.684821265127535e-05,4.688102945606115e-05,-4.1002620340125295e-05,7.955567532459627e-05,-0.00023157242018535739,4.1955118240886206e-05,2.7663540920712393e-05,-8.343155467703565e-06,2.957371405193952e-05,-7.529989290689591e-05,-9.286324273569394e-06
2025-10-18,-3.0911413873266756e-05,-1.4544349458943852e-05,-1.7694989509923764e-05,-9.82213314853616e-07,4.50915660338482e-05,2.9073091008478783e-05,-2.8788681277929148e-05,-2.7699400533419085e-06,-2.3275344053044843e-05,-7.737262722103615e-06,7.734009742564525e-06,2.9308051088044786e-05,1.0067209106738791e-05,2.893799374142708e-05,-1.5190426801970038e-05,3.253647187872356e-06,-1.668063908816097e-06,-1.2586273229090585e-05,5.34792700654644e-06,8.695383231912424e-06,0.0001634243251861481,-9.284332516768155e-07,1.9848712968098968e-05,-2.6703358842780494e-05,4.29179960584799e-06,-1.9633563438349037e-05,9.66610907445521e-07,-2.6962805598667487e-05,4.665740506133373e-05,-2.9282304134479342e-05,8.294943666720269e-05,-0.00021305721776058596,4.065375959880947e-05,2.591463594008527e-05,-1.0413958547476146e-05,2.4428252613924378e-05,-8.514329348101692e-05,-8.369923438016806e-06
2025-10-19,-3.348127844405163e-05,-1.6214956145390386e-05,-1.7119859053595572e-05,-4.773144016563147e-06,4.4260158783923306e-05,3.51426969997956e-05,-2.6657776048487356e-05,-1.8527021262207441e-06,-2.710401202656064e-05,-9.531490317639382e-06,5.950468076725514e-06,2.878623811697079e-05,9.534240966822815e-06,2.4767994155726642e-05,-1.5566934147174483e-05,3.988883401326741e-06,-1.739103855677929e-06,-1.1076587831902099e-05,5.876432507668497e-06,7.128840000982843e-06,0.00016068980905632434,-4.357034801437335e-06,1.840056133236046e-05,-2.253861651682863e-05,4.415650846545563e-06,-1.973764185137107e-05,-4.821874766037423e-07,-2.649139852704598e-05,4.5413837543027574e-05,-1.6828995085728924e-05,8.417025997651106e-05,-0.00019059309409816572,3.8241363965217504e-05,2.3284909800097164e-05,-1.2318493464388383e-05,1.8294709067268613e-05,-9.281523856275086e-05,-7.066510199720396e-06
2025-10-20,-3.495376007283741e-05,-1.715491682701024e-05,-1.6100670483088275e-05,-7.914183755204116e-06,4.175406905173272e-05,3.835326058680014e-05,-2.2575455122234797e-05,-7.863603007895106e-07,-3.0383267701186997e-05,-1.1041516570487457e-05,4.3289389421353705e-06,2.8104968227841985e-05,8.924488424184304e-06,2.0292470072000623e-05,-1.5383166590232885e-05,3.585569888529568e-06,-1.5477111614962634e-06,-9.253914140541404e-06,6.495061284693668e-06,5.638088516200568e-06,0.00015374932280488884,-7.772300525107264e-06,1.7188316655660974e-05,-1.8130092777233457e-05,4.825465889212773e-06,-1.9179979433613274e-05,-2.0208501451610704e-06,-2.5199340827489045e-05,4.372799232076992e-05,-5.352323877698098e-06,8.315446264914175e-05,-0.00016402006159289356,3.388022665788126e-05,1.9914993425495765e-05,-1.3977657036779735e-05,1.1391744968031926e-05,-9.755353466880739e-05,-5.008376755317821e-06
2025-10-21,-3.43092100565808e-05,-1.8274703278875774e-05,-1.3585983725104825e-05,-1.2250299104939402e-05,4.3740775684285797e-05,4.415825825933629e-05,-1.699896775878199e-05,-7.408050534576129e-07,-3.24682890566051e-05,-1.167005452800497e-05,3.7958555074401823e-06,2.5075819064358085e-05,8.598824440184065e-06,1.4050767294420027e-05,-1.5063584358986787e-05,4.505802882310343e-06,-1.2968813875453484e-06,-9.651891382301448e-06,7.426684349672161e-06,3.2211267308689327e-06,0.0001487774085070825,-1.0493448171826869e-05,1.4262041970026274e-05,-1.6795806603211358e-05,4.209654158174888e-06,-1.8914458846972786e-05,5.258759206083961e-07,-2.3669979495413085e-05,3.90506060432735e-05,-4.652502833691787e-06,8.098311520482237e-05,-0.00014442515864772167,3.2971090833868666e-05,1.940150098923602e-05,-1.634460596735361e-05,1.0251252171125809e-05,-9.856240267558612e-05,-4.83742707814143e-06
2025-10-22,-3.328602557252555e-05,-1.8698679144340547e-05,-1.2388989908835381e-05,-1.6112396784158326e-05,4.367669038826983e-05,4.972382940609769e-05,-1.1703455484227009e-05,-1.0215074675480612e-06,-3.427864311256888e-05,-1.1453384684287363e-05,2.1665473278554387e-06,2.0441088786243046e-05,6.931357086973137e-06,8.618919773979276e-06,-1.576587798771228e-05,6.243013164803536e-06,-1.5787858266932245e-06,-6.949871409653032e-06,6.155696587834881e-06,2.340678688537204e-06,0.00014249047830458436,-1.2097603414749224e-05,7.181310673969357e-06,-1.2613075686590834e-05,1.4508455963600535e-06,-2.0810461156031855e-05,3.903461743996489e-06,-2.1992685016158715e-05,3.319374288737259e-05,-2.6924612951080835e-06,7.791293948103734e-05,-0.00012287823428902664,3.1890501492548105e-05,1.9426855083508117e-05,-1.7098725306234484e-05,1.1458089914902102e-05,-9.394027490849282e-05,-7.844907933938024e-06
2025-10-23,-3.196577203103327e-05,-1.937371851839103e-05,-1.1634194495528182e-05,-2.05685616898028e-05,4.3297039032201295e-05,4.653638399431234e-05,-1.401814593408802e-05,-1.7304117856578056e-06,-3.56600341329222e-05,-1.1079797474047005e-05,-2.116509929882965e-07,1.3586935472528035e-05,4.248548117141922e-06,7.072366037268083e-07,-1.60194921633476e-05,5.668591063177519e-06,-2.232775317553477e-06,-4.598863438909968e-06,4.2418117994050096e-06,-6.172312041811979e-07,0.0001315978409388442,-1.1486491420975356e-05,1.7598315360285648e-07,-7.802051319235539e-06,-8.784155401073756e-07,-2.1556061380313326e-05,5.586223289192227e-06,-2.0235669177267735e-05,2.6543511260399335e-05,5.867111850452539e-06,7.741628686970557e-05,-9.592937521064888e-05,3.271409190876862e-05,1.9723450641842345e-05,-1.718920259367305e-05,1.238361211847651e-05,-7.889291708465789e-05,-6.6138252084573945e-06
2025-10-24,-3.140223591613475e-05,-1.99680411110712e-05,-1.0550613417972147e-05,-2.707512211178894e-05,4.3235784407239746e-05,4.545833744127568e-05,-1.6671773013161938e-05,-1.9816243947067317e-06,-3.632241686226549e-05,-1.0853397060860883e-05,-3.4700768444291834e-06,5.442953508102949e-06,5.259811442097287e-07,-9.258232452393973e-06,-1.5931618348107344e-05,5.089532710619954e-06,-3.0606275420085077e-06,-2.268644266857203e-06,1.1362426452780172e-06,-4.675485302136881e-06,0.00011504273412647759,-9.653618163442787e-06,-8.085258372520517e-06,-1.396500416444393e-06,-3.4913654151248634e-06,-2.0176009725460754e-05,5.502337857869441e-06,-1.7744060533808263e-05,2.0412590685459337e-05,1.5033111821124676e-05,7.676917983244875e-05,-6.201165224297156e-05,3.1544144866584604e-05,1.911798810687405e-05,-1.6807976823154702e-05,1.2891502656336717e-05,-6.583145215687131e-05,1.485380683781838e-06
2025-10-25,-3.0706969921813974e-05,-2.0456761640360283e-05,-1.007139132336147e-05,-3.2992077600332754e-05,4.1976196629509196e-05,4.323743436336004e-05,-2.0915251410748345e-05,-3.0444306501461073e-06,-3.616453617889357e-05,-1.0543830044559065e-05,-7.0465101268540835e-06,-3.415770409624506e-06,-4.104293877236708e-06,-2.007487963356533e-05,-1.604347579584088e-05,3.3160708046203143e-06,-4.828930115384871e-06,6.233568590510687e-07,-2.2945024939796756e-06,-8.97807278505826e-06,9.575965344455968e-05,-8.078085762285152e-06,-1.69411197576698e-05,4.877141681402897e-06,-6.791753783780757e-06,-1.8504471755509356e-05,5.169653274900671e-06,-1.5230033019702e-05,1.2501977442352313e-05,2.3418675359862617e-05,7.554912376675137e-05,-2.2046401306814584e-05,2.8994899379975395e-05,1.8469683262266256e-05,-1.6031344168635404e-05,1.3337572987247916e-05,-4.194930749259632e-05,1.0022761798883578e-05
2025-10-26,-2.9072797616669485e-05,-2.039247849399686e-05,-9.261440331150983e-06,-3.856356289414318e-05,3.963144714183136e-05,4.063874216155521e-05,-2.350443328367834e-05,-3.729784235617517e-06,-3.505221315448895e-05,-9.890464573970013e-06,-1.080455836954553e-05,-1.28063794622914e-05,-8.781088392309857e-06,-3.112393282788932e-05,-1.57167775889267e-05,1.6341509521716103e-06,-6.544323265207146e-06,3.845296847899728e-06,-5.798093205857846e-06,-1.3296075461963453e-05,7.343110353911959e-05,-6.213127029083456e-06,-2.5820039869483874e-05,1.0901405509012572e-05,-1.0114901900392745e-05,-1.63196623580136e-05,5.375892113490674e-06,-1.2040302361118473e-05,3.120648696900146e-06,3.207481327361868e-05,7.216566861721706e-05,2.115710670023937e-05,2.5668121328211528e-05,1.7280427211987924e-05,-1.4641301029180928e-05,1.331711395301574e-05,-1.8561520694318866e-05,1.780732035302569e-05
